date,min,max,pm25,q1,q3,stdev,count
2021-03-27T00:00:00.000Z,0.3,50.1,20.53,11.69,34.69,14.485,248
2021-03-28T00:00:00.000Z,0.4,19.75,2.08,1.08,3.6,4.089,183
2021-03-29T00:00:00.000Z,0.1,13.98,5.09,3.22,6.18,2.594,198
2021-03-30T00:00:00.000Z,0.7,19.92,2.7,2.08,3.42,1.858,219
2021-03-31T00:00:00.000Z,0.1,5.35,1.2,0.6,2.78,1.284,199
2021-04-01T00:00:00.000Z,0.13,3,0.5,0.3,0.7,0.451,179
2021-04-02T00:00:00.000Z,0.2,1.8,0.5,0.4,0.7,0.253,206
2021-04-03T00:00:00.000Z,0.22,2.7,0.8,0.56,1.15,0.478,209
2021-04-04T00:00:00.000Z,0.38,6,2.42,1.58,3.38,1.158,206
2021-04-05T00:00:00.000Z,0.1,2.22,0.39,0.24,0.6,0.352,172
2021-04-06T00:00:00.000Z,0.1,1.85,0.3,0.2,0.4,0.29,243
2021-04-07T00:00:00.000Z,0.3,3.47,1.02,0.79,1.35,0.548,164
2021-04-08T00:00:00.000Z,0.25,5.85,1.1,0.8,1.82,0.932,193
2021-04-09T00:00:00.000Z,0.1,7.32,0.79,0.3,1.52,0.947,190
2021-04-10T00:00:00.000Z,0.1,2.04,0.5,0.32,0.73,0.369,164
2021-04-11T00:00:00.000Z,0.2,4.2,1.55,0.89,2.41,0.994,136
2021-04-12T00:00:00.000Z,0.1,4.65,0.22,0.14,0.4,0.555,125
2021-04-13T00:00:00.000Z,0.2,9.32,0.52,0.38,1.3,1.63,139
2021-04-14T00:00:00.000Z,0.17,9.82,0.76,0.4,1.95,1.513,134
2021-04-15T00:00:00.000Z,0.3,3.1,0.95,0.65,1.19,0.559,121
2021-04-16T00:00:00.000Z,0.4,2.9,1.05,0.8,1.4,0.485,130
2021-04-17T00:00:00.000Z,0.2,3.38,0.9,0.69,1.14,0.407,148
