date,min,max,pm25,q1,q3,stdev,count
2024-06-27T00:00:00.000Z,1.4,5.09,2.9,2.54,3.67,0.823,439
2024-06-28T00:00:00.000Z,1.4,46.03,5.03,3.32,9.3,3.87,456
2024-06-29T00:00:00.000Z,0.83,5.27,1.63,1.39,1.9,0.436,445
2024-06-30T00:00:00.000Z,1.4,11.5,2.37,2.1,2.9,1.313,428
2024-07-01T00:00:00.000Z,0.9,10.77,1.83,1.3,2.8,2.045,430
2024-07-02T00:00:00.000Z,1.4,5.47,2.1,1.9,2.43,0.522,427
2024-07-03T00:00:00.000Z,0.7,9.73,1.6,1.21,1.9,1.085,433
2024-07-04T00:00:00.000Z,0.33,3.67,1.1,0.9,1.4,0.466,451
2024-07-05T00:00:00.000Z,0.6,3.23,1.6,1.37,1.83,0.382,447
2024-07-06T00:00:00.000Z,1.4,7.53,2.52,2.1,3.57,1.487,432
2024-07-07T00:00:00.000Z,0.7,14,1.63,1.37,1.97,0.979,441
2024-07-08T00:00:00.000Z,0.6,3.37,1.55,1.3,1.87,0.471,444
2024-07-09T00:00:00.000Z,0.9,3.7,1.7,1.23,2.29,0.67,442
2024-07-10T00:00:00.000Z,1,30.9,2.54,1.8,5,3.752,476
2024-07-11T00:00:00.000Z,1.9,34.43,3.5,2.8,7.87,5.179,430
2024-07-12T00:00:00.000Z,1.03,9.86,2.2,1.8,3.07,1.075,460
2024-07-13T00:00:00.000Z,0.6,7.7,2.4,1.65,3.4,1.329,448
2024-07-14T00:00:00.000Z,0.5,6.57,1.4,1.1,1.8,0.681,406
2024-07-15T00:00:00.000Z,1.1,5.2,2.2,1.9,2.67,0.761,450
2024-07-16T00:00:00.000Z,0.6,4.07,1.73,1.2,2.1,0.591,459
2024-07-17T00:00:00.000Z,0.6,12.4,2.6,1.72,3.69,1.411,272
2024-07-18T00:00:00.000Z,0.5,17.1,1.27,0.7,2.38,2.994,321
2024-07-19T00:00:00.000Z,0.8,999.9,3.2,2.47,4.7,65.419,474
2024-07-20T00:00:00.000Z,1,999.9,2.63,2.1,4,82.706,511
2024-07-21T00:00:00.000Z,0.03,999.9,4,3.5,4.4,67.476,509
2024-07-22T00:00:00.000Z,2.93,50.1,5.5,4.57,6.6,2.32,507
2024-07-23T00:00:00.000Z,0.9,5.09,2.77,1.8,3.23,0.838,496
2024-07-24T00:00:00.000Z,0.97,8,2.5,1.53,4,1.587,498
2024-07-25T00:00:00.000Z,1,8.19,2.1,1.4,3.2,1.293,510
2024-07-26T00:00:00.000Z,1.33,4.9,2.5,1.93,2.93,0.645,511
2024-07-27T00:00:00.000Z,1,11.07,2.2,1.5,4.59,2.691,511
2024-07-28T00:00:00.000Z,0.6,6.53,1.12,0.9,3.93,1.652,511
2024-07-29T00:00:00.000Z,0.33,31.43,1,0.77,1.52,1.636,509
2024-07-30T00:00:00.000Z,1.5,22.3,2.97,2.52,3.4,1.704,487
2024-07-31T00:00:00.000Z,0.3,999.9,2.29,1.2,5.72,191.434,509
2024-08-01T00:00:00.000Z,0.6,999.9,1.47,1.2,1.97,112.278,507
2024-08-02T00:00:00.000Z,1.2,5.57,1.97,1.63,2.6,0.782,510
2024-08-03T00:00:00.000Z,1.93,8.3,3.43,2.85,4.59,1.228,509
2024-08-04T00:00:00.000Z,3.83,12.37,6.4,5,7.7,1.962,508
2024-08-05T00:00:00.000Z,3.17,14.33,4.83,4.13,8.5,3.116,507
2024-08-06T00:00:00.000Z,2.29,20.27,4.57,3.4,8,3.449,505
2024-08-07T00:00:00.000Z,1.6,12.27,3.83,3.17,7.23,2.732,507
2024-08-08T00:00:00.000Z,1,17.67,2.5,1.7,5.62,2.259,508
2024-08-09T00:00:00.000Z,0.9,5.97,2.47,2.1,2.87,0.819,491
2024-08-10T00:00:00.000Z,0.7,5.33,1.75,1.47,2.27,0.769,502
2024-08-11T00:00:00.000Z,0.3,7.7,0.73,0.6,2.13,1.723,467
2024-08-12T00:00:00.000Z,0.3,3.1,0.6,0.5,1,0.531,498
2024-08-13T00:00:00.000Z,0.5,2.7,1.3,0.8,1.6,0.466,504
2024-08-14T00:00:00.000Z,0.73,2.9,1.23,1.1,1.5,0.311,488
2024-08-15T00:00:00.000Z,1.4,11.03,2.7,2.2,3.8,2.053,465
2024-08-16T00:00:00.000Z,0.4,6.5,1.55,0.8,2.63,1.169,424
2024-08-17T00:00:00.000Z,1,3.6,1.9,1.5,2.37,0.525,480
2024-08-18T00:00:00.000Z,1.4,4.87,2.77,2.3,3.53,0.81,484
2024-08-19T00:00:00.000Z,0.8,11.83,2.5,1.4,4.04,2.14,500
2024-08-20T00:00:00.000Z,2.33,8.8,3.4,3.03,3.9,1.151,506
2024-08-21T00:00:00.000Z,1.1,12.2,6.39,2.57,8.57,3.203,488
2024-08-22T00:00:00.000Z,1.23,6.37,2.97,2.29,3.9,1.069,493
2024-08-23T00:00:00.000Z,1.17,4.93,2.8,2.17,3.37,0.816,378
2024-08-24T00:00:00.000Z,1,7.5,1.9,1.6,2.27,0.995,242
2024-08-25T00:00:00.000Z,0.5,17.63,3,2.27,5.97,3.974,343
2024-08-26T00:00:00.000Z,2.1,10.02,5.5,3.1,7.35,2.187,497
2024-08-27T00:00:00.000Z,1.3,9.47,4.2,2.89,6.33,2.34,501
2024-08-28T00:00:00.000Z,3.77,11.1,5.63,4.97,6.67,1.545,502
2024-08-29T00:00:00.000Z,4.59,23.87,8.5,7.6,10.7,4.102,495
2024-08-30T00:00:00.000Z,1.4,29.8,5.03,2.1,10.27,6.519,499
2024-08-31T00:00:00.000Z,0.87,14.87,2.2,1.5,4.4,3.037,502
2024-09-01T00:00:00.000Z,0.77,5.7,1.9,1.33,2.43,0.766,501
2024-09-02T00:00:00.000Z,2.2,10.33,3,2.7,3.27,0.6,497
2024-09-03T00:00:00.000Z,1.47,5.2,2.43,2.1,3.67,0.852,502
2024-09-04T00:00:00.000Z,2.93,16.1,9.36,7.1,11,2.523,502
2024-09-05T00:00:00.000Z,6.13,17.37,11.1,8.41,14.35,3.185,500
2024-09-06T00:00:00.000Z,6.57,27.67,12.65,8.02,16.72,4.674,496
2024-09-07T00:00:00.000Z,4.93,15.27,9.23,7,11.33,2.679,442
2024-09-08T00:00:00.000Z,7.57,18.57,11.33,8.9,14.99,3.106,500
2024-09-09T00:00:00.000Z,4.23,15.53,9.25,7.37,10.8,2.384,498
2024-09-10T00:00:00.000Z,0.6,13.83,1.53,1.3,1.93,2.804,487
2024-09-11T00:00:00.000Z,0.5,16.77,1.2,0.9,1.53,0.882,507
2024-09-12T00:00:00.000Z,0.43,2,1,0.83,1.19,0.252,505
2024-09-13T00:00:00.000Z,0.47,4.33,1.37,0.93,2,0.745,484
2024-09-14T00:00:00.000Z,0.5,5.7,1.7,0.8,2.1,0.852,509
2024-09-15T00:00:00.000Z,0.6,5.5,1.9,1.5,3.7,1.268,503
2024-09-16T00:00:00.000Z,0.7,11.37,2.43,1.1,3.57,1.419,507
2024-09-17T00:00:00.000Z,2.02,14.07,6.23,3.83,7.5,2.305,503
2024-09-18T00:00:00.000Z,2.93,39.67,9.3,5.9,14.5,6.724,503
2024-09-19T00:00:00.000Z,3.3,52.17,8.27,5.53,26.77,12.131,506
2024-09-20T00:00:00.000Z,2.73,37.03,10.6,7.6,14.57,5.741,497
2024-09-21T00:00:00.000Z,1.1,31.53,7.03,4.9,9.02,3.751,501
2024-09-22T00:00:00.000Z,1.2,20.77,4.9,3.83,11.23,4.554,499
2024-09-23T00:00:00.000Z,9.47,37.9,15.83,12.33,21.27,6.603,503
2024-09-24T00:00:00.000Z,6.47,45,15.2,11.37,26.8,10.308,439
2024-09-25T00:00:00.000Z,1.1,18.03,2.13,1.8,9.03,4.91,497
2024-09-26T00:00:00.000Z,0.8,9.69,1.4,1.2,1.7,0.709,508
2024-09-27T00:00:00.000Z,0.4,11.2,1.21,0.8,1.8,1.477,386
2024-09-28T00:00:00.000Z,0.2,18.82,0.7,0.5,1.2,1.285,342
2024-09-29T00:00:00.000Z,0.4,9.23,0.7,0.6,2.57,1.641,475
2024-09-30T00:00:00.000Z,0.5,2.8,1.2,1,1.4,0.386,494
2024-10-01T00:00:00.000Z,0.4,7.33,1.5,0.8,2.47,1.822,490
2024-10-02T00:00:00.000Z,0.5,10.83,2.1,1,3.22,2.231,509
2024-10-03T00:00:00.000Z,0.4,8.6,2.43,1.1,3.17,1.578,496
2024-10-04T00:00:00.000Z,1,17.39,3.2,2,9.02,4.056,508
2024-10-05T00:00:00.000Z,0.8,21.27,1.59,1.3,11.13,6.162,510
2024-10-06T00:00:00.000Z,0.93,9.33,1.83,1.4,2.67,1.175,510
2024-10-07T00:00:00.000Z,0.8,12.2,1.6,1.3,8.3,3.823,510
2024-10-08T00:00:00.000Z,1.5,16.1,5.03,3.83,6.17,2.962,509
2024-10-09T00:00:00.000Z,0.9,19.2,10.07,3.65,12.83,5.199,448
2024-10-10T00:00:00.000Z,0.3,8.23,3.19,2.2,4.2,1.622,422
2024-10-11T00:00:00.000Z,0.1,2.5,0.53,0.4,1.1,0.561,473
2024-10-12T00:00:00.000Z,0.3,8.43,1.17,0.9,1.53,0.886,435
2024-10-13T00:00:00.000Z,0.8,3.53,1.7,1.5,2.13,0.486,450
2024-10-14T00:00:00.000Z,1.1,6.77,2.4,1.77,3.67,1.219,495
2024-10-15T00:00:00.000Z,0.3,38.29,1.8,1,4.8,3.365,499
2024-10-16T00:00:00.000Z,1.2,18.03,2.52,1.9,3.5,1.643,471
2024-10-17T00:00:00.000Z,1.5,6.4,3.1,2.33,4.37,1.217,419
2024-10-18T00:00:00.000Z,2.2,33.07,13.13,3.5,17.27,6.808,301
2024-10-19T00:00:00.000Z,6.43,29.33,14.8,12.13,16.8,3.9,495
2024-10-20T00:00:00.000Z,2.97,23.6,5.6,4.4,11.3,5.671,431
2024-10-21T00:00:00.000Z,2.2,6.33,4.3,3.67,4.87,0.838,351
2024-10-22T00:00:00.000Z,1,6.17,2.8,2.2,4.07,1.19,475
2024-10-23T00:00:00.000Z,0.83,4.13,2.06,1.6,2.83,0.74,486
2024-10-24T00:00:00.000Z,1.2,10.73,3.39,2.5,4.72,2.374,460
2024-10-25T00:00:00.000Z,2.1,22.9,8.97,3.6,13.07,5.516,467
2024-10-26T00:00:00.000Z,3.73,28.57,16.02,10.3,19.1,5.448,504
2024-10-27T00:00:00.000Z,0.47,22.93,1.9,1.3,10.83,6.562,503
2024-10-28T00:00:00.000Z,0.53,11.9,2.27,1.6,2.87,1.933,472
2024-10-29T00:00:00.000Z,0.3,6.2,0.93,0.7,1.2,0.709,427
2024-10-30T00:00:00.000Z,0.37,16.63,1.67,0.9,2.52,1.817,496
2024-10-31T00:00:00.000Z,1.2,4.5,2.47,2,2.83,0.572,479
2024-11-01T00:00:00.000Z,0.1,6.93,0.5,0.3,1.57,0.972,452
2024-11-02T00:00:00.000Z,0.2,4.57,0.53,0.4,0.77,0.515,499
2024-11-03T00:00:00.000Z,0.17,42.87,0.97,0.7,1.17,2.612,474
2024-11-04T00:00:00.000Z,0.27,3.37,1.2,0.8,1.7,0.723,381
2024-11-05T00:00:00.000Z,0.9,5.7,2.6,1.9,3.23,0.964,419
2024-11-06T00:00:00.000Z,0.17,7.83,2.67,1.57,3.63,1.467,407
2024-11-07T00:00:00.000Z,0.5,17.47,1.3,0.97,2,4.017,330
2024-11-08T00:00:00.000Z,1.3,25.57,5.27,3.67,6.93,3.988,182
2024-11-09T00:00:00.000Z,0.5,3.6,1,0.8,1.09,0.598,33
2024-11-10T00:00:00.000Z,0.67,5.77,2.17,1.1,3.3,1.244,56
2024-11-11T00:00:00.000Z,0.9,13.27,1.95,1.5,3.7,2.868,282
2024-11-12T00:00:00.000Z,0.7,26.1,3.33,1.87,4.2,2.182,350
2024-11-13T00:00:00.000Z,0.77,6.53,2,1.43,3,1.165,327
2024-11-14T00:00:00.000Z,0.7,7.63,2,1.5,2.8,1.098,300
2024-11-15T00:00:00.000Z,0.67,5.3,1.7,1.3,2.6,1.004,435
2024-11-16T00:00:00.000Z,0.23,5.27,1.37,0.93,1.77,0.634,475
2024-11-17T00:00:00.000Z,0.27,6.23,1.1,0.8,1.57,1.081,481
2024-11-18T00:00:00.000Z,0.3,18.67,1,0.8,1.3,2.016,488
2024-11-19T00:00:00.000Z,0.3,10.37,1.77,1.25,2.62,1.158,469
2024-11-20T00:00:00.000Z,0.2,6.77,0.7,0.6,0.87,0.525,459
2024-11-21T00:00:00.000Z,0.13,5.23,0.8,0.6,1,0.505,448
2024-11-22T00:00:00.000Z,0.2,6.9,0.8,0.6,1.4,0.95,473
2024-11-23T00:00:00.000Z,0.4,36.83,3.65,1.4,7.17,5.305,372
2024-11-24T00:00:00.000Z,0.8,9.73,2.5,1.77,3.95,1.859,412
2024-11-25T00:00:00.000Z,0.97,5.7,3.33,2.47,4.23,1.192,215
2024-11-26T00:00:00.000Z,0.9,5.03,2.47,1.97,3.17,0.885,467
2024-11-27T00:00:00.000Z,0.27,7.3,0.9,0.53,1.5,0.907,461
2024-11-28T00:00:00.000Z,0.3,31.87,1.3,0.8,1.83,3.345,299
2024-11-29T00:00:00.000Z,0.7,5.37,1.7,1.4,2.13,0.87,299
2024-11-30T00:00:00.000Z,1.53,7.07,3.73,3.2,4.53,1.098,438
2024-12-01T00:00:00.000Z,3.1,18.2,9.13,5.22,12.65,4.117,357
2024-12-02T00:00:00.000Z,0.1,13.8,6,3.8,7.62,2.865,505
2024-12-03T00:00:00.000Z,0.2,96.27,0.67,0.4,1.17,4.642,435
2024-12-04T00:00:00.000Z,0.53,14.63,1.7,1.1,2.63,1.509,454
2024-12-05T00:00:00.000Z,0.9,6.27,2.17,1.83,2.7,0.727,494
2024-12-06T00:00:00.000Z,1.4,12.4,4.09,3.1,7.13,2.695,483
2024-12-07T00:00:00.000Z,1.53,15.13,4.63,3.1,8.86,3.485,494
2024-12-08T00:00:00.000Z,1,81.7,5.3,4.5,6.23,5.019,488
2024-12-09T00:00:00.000Z,0.53,25.23,1.6,1.23,7.27,3.644,478
2024-12-10T00:00:00.000Z,1.9,39.7,4.83,3.4,6.67,2.698,496
2024-12-11T00:00:00.000Z,1.4,9.9,4.33,2.6,5.2,1.675,474
2024-12-12T00:00:00.000Z,2,14.9,4.07,3,6.07,2.863,503
2024-12-13T00:00:00.000Z,0.47,6.6,3.4,1.1,4.9,1.869,499
2024-12-14T00:00:00.000Z,0.3,7.93,0.9,0.63,1.27,0.824,421
2024-12-15T00:00:00.000Z,0.3,5.73,0.9,0.56,1.4,0.69,439
2024-12-16T00:00:00.000Z,0.1,8.13,1.57,1.07,3.3,1.659,439
2024-12-17T00:00:00.000Z,0.3,18.1,0.9,0.63,1.4,3.59,317
2024-12-18T00:00:00.000Z,0.6,14.37,2.02,1.4,3.43,2.118,446
2024-12-19T00:00:00.000Z,1.1,5.03,2.63,2,3.12,0.726,252
2024-12-20T00:00:00.000Z,0.3,9.1,0.83,0.6,1.5,1.514,366
2024-12-21T00:00:00.000Z,0.43,15.67,1.83,1.39,2.5,2.056,461
2024-12-22T00:00:00.000Z,1.5,6.4,3.19,2.38,4.07,1.069,484
2024-12-23T00:00:00.000Z,0.27,147.1,1,0.6,1.5,6.749,474
2024-12-24T00:00:00.000Z,0.47,4.59,1.2,1,1.53,0.724,489
2024-12-25T00:00:00.000Z,0.3,5.2,1.6,1.3,2.29,0.955,504
2024-12-26T00:00:00.000Z,0.6,4.26,1.2,1,1.4,0.373,506
2024-12-27T00:00:00.000Z,0.67,16.47,2.6,1.5,3.4,1.743,509
2024-12-28T00:00:00.000Z,0.3,3.53,0.9,0.7,1.37,0.68,511
2024-12-29T00:00:00.000Z,0.13,13.7,0.9,0.6,1.6,1.147,419
2024-12-30T00:00:00.000Z,0.2,14.07,1.1,0.8,1.43,0.979,301
2024-12-31T00:00:00.000Z,0.3,31.47,1.17,0.9,1.57,2.125,363
2025-01-01T00:00:00.000Z,0.23,23.63,0.83,0.65,1,1.881,473
2025-01-02T00:00:00.000Z,0.2,38.03,0.92,0.56,2.17,2.32,508
2025-01-03T00:00:00.000Z,0.2,21.7,1.07,0.83,1.67,2.459,507
2025-01-04T00:00:00.000Z,0.3,32.2,5.13,1.2,8.69,4.584,511
2025-01-05T00:00:00.000Z,0.25,12.7,2.13,1.4,2.97,1.558,510
2025-01-06T00:00:00.000Z,0.6,12.23,1.82,1.23,2.6,1.488,512
2025-01-07T00:00:00.000Z,0.2,4.17,1.1,0.7,1.63,0.656,502
2025-01-08T00:00:00.000Z,0.2,7.13,0.9,0.6,1.9,1.16,506
2025-01-09T00:00:00.000Z,0.9,56.4,1.67,1.47,2,3.407,338
2025-01-10T00:00:00.000Z,0.2,7.7,1.3,0.8,1.95,0.825,493
2025-01-11T00:00:00.000Z,0.2,6.03,0.5,0.4,0.6,0.394,468
2025-01-12T00:00:00.000Z,0.2,15.6,1.83,0.7,9.8,4.784,499
2025-01-13T00:00:00.000Z,0.53,10.1,1.63,1.1,2.87,1.671,313
2025-01-14T00:00:00.000Z,0.7,10.19,2.37,1.27,3.63,2.033,285
2025-01-15T00:00:00.000Z,0.5,5.3,1.3,1,2.4,0.946,500
2025-01-16T00:00:00.000Z,0.7,10,2.06,1.4,4.43,2.169,415
2025-01-17T00:00:00.000Z,3.5,13.43,5.8,5,6.7,1.491,295
2025-01-18T00:00:00.000Z,0.8,23.83,4.88,2.83,6.7,2.437,498
2025-01-19T00:00:00.000Z,1.4,12,4.3,3.67,5,1.21,425
2025-01-20T00:00:00.000Z,1.23,12.07,4.76,4,5.92,1.685,453
2025-01-21T00:00:00.000Z,0.83,21.8,3.7,2.5,10.3,5.351,431
2025-01-22T00:00:00.000Z,2.83,23.6,9.1,5.4,13.7,5.164,378
2025-01-23T00:00:00.000Z,0.6,6.7,2.1,1.43,3.8,1.393,412
2025-01-24T00:00:00.000Z,0.2,12.17,3.67,1.37,5.33,3.077,157
2025-01-25T00:00:00.000Z,1.17,6.73,3.7,2.89,4.47,1.113,345
2025-01-26T00:00:00.000Z,2.2,8.19,4.7,3.77,6.23,1.71,43
2025-01-27T00:00:00.000Z,0.3,5.17,1.77,1.3,2.33,1.09,358
2025-01-28T00:00:00.000Z,2.97,18.1,5.63,4.67,7.5,2.132,509
2025-01-29T00:00:00.000Z,0.6,7.3,1.6,1.19,2.29,0.934,505
2025-01-30T00:00:00.000Z,0.47,7.67,1.5,0.9,3,1.436,281
2025-01-31T00:00:00.000Z,0.63,10.83,1.8,1.4,2.38,1.169,453
2025-02-01T00:00:00.000Z,0.47,17.03,1.4,0.97,6.2,2.952,380
2025-02-02T00:00:00.000Z,0.5,12.27,2.5,1.7,3.53,1.458,444
2025-02-03T00:00:00.000Z,0.8,23.43,3,2.06,9.52,6.011,451
2025-02-04T00:00:00.000Z,5.53,50.03,25.27,21.13,30.03,8.047,510
2025-02-05T00:00:00.000Z,0.7,31.67,5.27,3.05,10.77,7.827,509
2025-02-06T00:00:00.000Z,0.8,24.87,1.4,1.1,5.79,6.679,504
2025-02-07T00:00:00.000Z,0.7,9.19,3.63,2.13,5.13,1.914,475
2025-02-08T00:00:00.000Z,1.73,11.47,4.63,3.23,6.67,2.084,484
2025-02-09T00:00:00.000Z,2.77,548.5,8.9,7.23,10.59,32.454,489
2025-02-10T00:00:00.000Z,0.47,12.7,2.4,1.8,3.23,1.462,505
2025-02-11T00:00:00.000Z,0.63,3.23,1.87,1.67,2.1,0.408,261
2025-02-12T00:00:00.000Z,0.93,59.13,2.93,2.1,3.6,2.955,453
2025-02-13T00:00:00.000Z,0.3,104.83,1.97,0.8,2.5,6.385,435
2025-02-14T00:00:00.000Z,0.4,15.07,1.47,1.2,1.97,2.51,269
2025-02-15T00:00:00.000Z,0.2,36.79,1.12,0.5,1.63,2.624,395
2025-02-16T00:00:00.000Z,0.2,10.47,0.8,0.67,1.03,0.668,298
2025-02-17T00:00:00.000Z,0.3,6.07,0.9,0.7,1.1,0.659,396
2025-02-18T00:00:00.000Z,0.3,4.4,0.83,0.63,1.77,1.06,470
2025-02-19T00:00:00.000Z,1,14.17,1.99,1.6,2.7,1.811,510
2025-02-20T00:00:00.000Z,0.4,10.53,1.3,0.8,4.93,2.776,505
2025-02-21T00:00:00.000Z,1.37,41.97,32.93,22.7,35.9,10.83,506
2025-02-22T00:00:00.000Z,6.77,47.1,26.1,14.03,29.65,9.244,509
2025-02-23T00:00:00.000Z,1.4,65.67,10.99,3.67,42.93,20.742,490
2025-02-24T00:00:00.000Z,3.93,14.83,10.1,8.4,11.5,2.195,411
2025-02-25T00:00:00.000Z,0.8,16.63,3.7,2.6,11.07,4.381,404
2025-02-26T00:00:00.000Z,1.97,9.13,4.17,3.3,5.13,1.444,431
2025-02-27T00:00:00.000Z,3.47,11.1,6.2,5.07,7.43,1.736,226
2025-02-28T00:00:00.000Z,1.5,5.93,4.3,3.75,4.72,0.886,76
2025-03-01T00:00:00.000Z,0.6,26.6,2.33,1.65,3.4,4.08,221
2025-03-02T00:00:00.000Z,0.5,31.2,1.92,1.3,3.1,2.186,488
2025-03-03T00:00:00.000Z,0.6,4.63,1.93,1.4,2.35,0.649,420
2025-03-04T00:00:00.000Z,1.12,4.87,2.37,2.02,2.72,0.54,449
2025-03-05T00:00:00.000Z,1.7,6.93,4.2,3.2,4.93,1.129,419
2025-03-06T00:00:00.000Z,3.37,6.87,5.09,4.55,5.52,0.738,124
2025-03-07T00:00:00.000Z,17.6,56.17,27.37,24.43,34.36,8.799,355
2025-03-08T00:00:00.000Z,2.9,26.67,8.17,4.55,14.5,5.656,485
2025-03-09T00:00:00.000Z,2.5,18.87,8.17,4.57,10.73,3.561,473
2025-03-10T00:00:00.000Z,0.5,13.4,3.57,1.6,7.23,3.496,503
2025-03-11T00:00:00.000Z,0.27,3,0.8,0.67,1,0.342,504
2025-03-12T00:00:00.000Z,0.3,5.4,0.9,0.7,1.32,0.636,504
2025-03-13T00:00:00.000Z,0.3,7.1,1.47,0.89,2.72,1.72,344
2025-03-14T00:00:00.000Z,0.56,6.67,1.97,1.12,3,1.466,320
2025-03-15T00:00:00.000Z,0.8,3.17,1.25,0.97,2.63,0.866,14
2025-03-18T00:00:00.000Z,0.63,5.9,3.47,2,4.58,1.474,60
2025-03-19T00:00:00.000Z,0.7,6.37,1.23,1,2.23,0.955,511
2025-03-20T00:00:00.000Z,0.8,6.47,2,1.5,2.5,1.016,507
2025-03-21T00:00:00.000Z,0.5,7.67,1,0.8,1.57,0.802,511
2025-03-22T00:00:00.000Z,0.7,7.73,1.8,1.37,2.43,1.471,510
2025-03-23T00:00:00.000Z,1,10.73,2.29,1.77,3.7,2.415,512
2025-03-24T00:00:00.000Z,1.73,14.2,3.47,2.9,6.4,3.32,511
2025-03-25T00:00:00.000Z,2.6,18.1,5.9,4,13.37,4.992,511
2025-03-26T00:00:00.000Z,0.4,13.37,0.9,0.77,1.1,2.126,510
2025-03-27T00:00:00.000Z,0.77,14.7,4.7,2.8,9,3.759,195
2025-03-28T00:00:00.000Z,12.37,42.6,26.04,19.97,33.27,6.96,394
2025-03-29T00:00:00.000Z,0.87,20.87,2.23,1.9,3.93,4.97,507
2025-03-30T00:00:00.000Z,0.47,5,1.7,1.3,2.23,0.653,441
2025-03-31T00:00:00.000Z,0.2,4.33,0.73,0.4,1.6,0.761,483
2025-04-01T00:00:00.000Z,0.5,10.3,1.9,1,2.3,1.666,211
2025-04-02T00:00:00.000Z,0.63,11.17,1.1,0.87,2.1,1.61,156
2025-04-03T00:00:00.000Z,0.5,6.67,1.1,0.8,1.5,0.618,505
2025-04-04T00:00:00.000Z,0.2,1.5,0.63,0.5,0.9,0.254,510
2025-04-05T00:00:00.000Z,0.2,3.93,0.6,0.47,0.9,0.52,502
2025-04-06T00:00:00.000Z,0.3,1.4,0.8,0.6,0.9,0.194,324
2025-04-07T00:00:00.000Z,0.2,3.67,0.7,0.4,1.53,0.754,283
2025-04-08T00:00:00.000Z,0.47,3.7,1,0.7,1.43,0.606,509
2025-04-09T00:00:00.000Z,0.2,2,0.7,0.6,0.87,0.263,504
2025-04-10T00:00:00.000Z,0.4,6.5,1.12,0.8,1.6,0.784,511
2025-04-11T00:00:00.000Z,0.3,2.9,0.87,0.67,1.07,0.404,510
2025-04-12T00:00:00.000Z,0.2,2.4,0.7,0.5,1,0.346,510
2025-04-13T00:00:00.000Z,0.8,27.67,3.3,1.5,9.91,7.469,496
2025-04-14T00:00:00.000Z,0.56,30.97,1.83,1.1,7.1,7.875,511
2025-04-15T00:00:00.000Z,1.17,29.83,2.5,1.8,5.2,3.527,499
2025-04-16T00:00:00.000Z,1.6,10.67,5.09,4.33,5.63,1.562,510
2025-04-17T00:00:00.000Z,2.83,20.57,7.04,4.87,11.95,4.038,512
2025-04-18T00:00:00.000Z,7.5,32.36,15.2,13.03,18.23,4.206,511
2025-04-19T00:00:00.000Z,0.4,12.83,1.4,1,3.64,3.381,437
2025-04-20T00:00:00.000Z,0.2,3.6,0.8,0.63,1.1,0.369,510
2025-04-21T00:00:00.000Z,0.5,4.23,1.2,1,2.1,0.835,511
2025-04-22T00:00:00.000Z,0.77,242.4,3.63,2.22,6.5,11.089,512
2025-04-23T00:00:00.000Z,0.2,14.93,1.45,0.8,4.55,3.753,512
2025-04-24T00:00:00.000Z,0.47,3.5,1.3,1.03,1.79,0.596,512
2025-04-25T00:00:00.000Z,0.3,10.73,0.7,0.56,0.97,1.15,511
2025-04-26T00:00:00.000Z,0.6,10.19,1.1,0.93,1.9,0.97,512
2025-04-27T00:00:00.000Z,1.1,6.53,2,1.67,3.8,1.513,510
2025-04-28T00:00:00.000Z,1.1,15.47,4.4,3.03,7.05,3.545,513
2025-04-29T00:00:00.000Z,0.1,5.87,0.7,0.5,0.9,0.664,512
2025-04-30T00:00:00.000Z,0.17,5,0.6,0.4,1.2,1.038,509
2025-05-01T00:00:00.000Z,0.6,21.53,3.49,1.79,7.97,4.81,512
2025-05-02T00:00:00.000Z,0.3,18.32,1.93,0.8,8.52,5.181,467
2025-05-03T00:00:00.000Z,0.3,3.13,0.92,0.6,1.1,0.334,424
2025-05-04T00:00:00.000Z,0.3,2.8,0.67,0.5,0.8,0.302,511
2025-05-05T00:00:00.000Z,0.4,6.2,1,0.8,1.47,0.729,513
2025-05-06T00:00:00.000Z,0.1,3.5,0.56,0.4,0.83,0.602,510
2025-05-07T00:00:00.000Z,0.56,5.53,1,0.9,1.2,0.805,510
2025-05-08T00:00:00.000Z,0.6,3.1,1.27,1,1.5,0.358,512
2025-05-09T00:00:00.000Z,0.6,11.43,1.5,1.12,2.02,0.911,511
2025-05-10T00:00:00.000Z,1.3,4.9,3,2.1,3.59,0.86,512
2025-05-11T00:00:00.000Z,1.23,12.7,2.5,1.8,4.09,1.508,511
2025-05-12T00:00:00.000Z,2.02,15.03,5.09,3.8,7.22,2.989,512
2025-05-13T00:00:00.000Z,0.7,13.27,3.73,2.87,5.2,2.033,512
2025-05-14T00:00:00.000Z,0.4,2.4,0.9,0.73,1.12,0.39,511
2025-05-15T00:00:00.000Z,0.47,1.67,1,0.83,1.17,0.218,512
2025-05-16T00:00:00.000Z,0.33,2.5,0.8,0.63,1.07,0.422,512
2025-05-17T00:00:00.000Z,0.3,8.33,1.2,0.93,1.5,1.176,510
2025-05-18T00:00:00.000Z,0.33,7,0.9,0.8,1.12,1.118,511
2025-05-19T00:00:00.000Z,0.8,6.7,1.2,1.1,1.4,0.56,511
2025-05-20T00:00:00.000Z,0.56,4.59,1.27,1,1.7,0.67,510
2025-05-21T00:00:00.000Z,0.3,1.77,0.8,0.7,0.9,0.171,511
2025-05-22T00:00:00.000Z,0.2,19.03,0.7,0.4,0.9,0.984,513
